% Title: Sonar data
% Sources: Bruno's room 
@RELATION proximity

@ATTRIBUTE avg 		NUMERIC
@ATTRIBUTE diff_avg	NUMERIC
@ATTRIBUTE std_dev	NUMERIC
@ATTRIBUTE std_dev_avg NUMERIC
@ATTRIBUTE class	{occupied,empty }

@DATA
45.6291077441,-0.0143687659594,1.82263621127,2.01942183469,occupied
45.7349389831,0.105831238943,1.04302165516,1.52187990217,occupied
45.6154982935,-0.119440689536,2.02795669421,1.63151777024,occupied
45.542395189,-0.0731031045119,2.25634240306,1.78748924092,occupied
45.5753551724,0.0329599834104,2.24569251995,1.8932533181,occupied
45.6205136986,0.0451585262163,2.09571748652,2.15642727594,occupied
45.5841898305,-0.0363238681217,2.07716720475,2.16872990357,occupied
45.6814527027,0.0972628721943,1.13810509082,1.88917057551,occupied
45.6896308725,0.00817816978051,0.699542263511,1.5026330114,occupied
45.6976351351,0.00800426265189,0.644506992229,1.13983038783,occupied
45.6991917808,0.00155664568678,0.614907495237,0.77426546045,occupied
45.7256116838,0.0264199030269,0.623596728443,0.645638369855,occupied
45.7151472603,-0.0104644235748,0.614374351857,0.624346391942,occupied
46.1770103093,0.461863049004,1.15678157711,0.752415038161,occupied
46.8948689655,0.717858656239,2.09121098923,1.12149091166,occupied
48.2012616487,1.30639268323,3.44212978757,1.82612417644,occupied
49.6274942966,1.42623264783,3.86874970717,2.63971801527,occupied
50.495718254,0.86822395739,3.42938896849,3.20786986311,occupied
50.8227075099,0.326989255913,3.1075258739,3.46194858428,occupied
50.8080627451,-0.0146447647834,2.87908063369,3.32118629581,occupied
50.1169850187,-0.691077726371,2.14285777138,2.88971331186,occupied
49.5658857143,-0.551099304441,1.30008979886,2.35738851946,occupied
49.5939047619,0.028019047619,1.08113297817,1.85079029552,occupied
49.7662687075,0.172363945578,1.07997747065,1.40101450476,occupied
49.6970409556,-0.0692277518516,1.12218578527,1.14584650824,occupied
49.601159322,-0.0958816335975,1.1000490334,1.09583631687,occupied
49.6588321918,0.0576728697469,1.61668452547,1.2297242037,occupied
49.961349481,0.302517289188,1.87666765255,1.42889674918,occupied
50.5078836364,0.546534155395,2.47268231988,1.76652088283,occupied
51.7214545455,1.21357090909,2.9598187421,2.23146331,occupied
52.4366313869,0.715176841407,2.83894407302,2.53702819688,occupied
53.5117056604,1.07507427352,4.92261470119,3.29851495904,occupied
54.0677406015,0.556034941126,4.75475281388,3.86903258255,occupied
53.8286273764,-0.239113225078,4.81668916154,4.33325018741,occupied
52.8740235294,-0.954603847014,6.02997064012,5.13100682918,occupied
52.3163914729,-0.557632056544,6.63731578213,5.55968209942,occupied
50.6726185185,-1.64377295435,3.96532063504,5.36232405471,occupied
49.6248523985,-1.04776611999,3.85851176842,5.12277970643,occupied
48.6771724138,-0.947679984731,3.78680827679,4.5619891156,occupied
48.3213566667,-0.355815747126,3.70627387948,3.82922863993,occupied
47.4765719424,-0.844784724221,2.89000475688,3.56039967039,occupied
46.7640486891,-0.712523253307,2.92212663853,3.32630338792,occupied
45.5557565543,-1.20829213483,2.27776615207,2.94904285674,occupied
45.2134756554,-0.342280898876,2.31509845403,2.60124900038,occupied
44.8070811808,-0.406394474619,2.13335346363,2.41208617707,occupied
44.5289966102,-0.278084570642,1.80710694769,2.13333125436,occupied
44.4071470588,-0.121849551346,1.65316153186,1.9771800993,occupied
44.4410358306,0.0338887717953,1.61065887404,1.80107020431,occupied
44.2345928339,-0.206442996743,1.2190470484,1.5724936005,occupied
43.9724039735,-0.262188860366,1.45208181486,1.48373731729,occupied
44.0708344371,0.0984304635761,1.50750239387,1.44732253279,occupied
44.33084,0.260005562914,1.82886783912,1.50187477406,occupied
44.4424026846,0.111562684564,1.90717186363,1.67390597787,occupied
44.3767946128,-0.0656080717691,2.04855452374,1.82302415509,occupied
44.5225838926,0.145789279823,1.76287851384,1.88686818508,occupied
44.4880572391,-0.0345266535602,1.8446668069,1.89081792703,occupied
44.3714983165,-0.116558922559,1.82845520222,1.87113876167,occupied
44.8442996633,0.472801346801,2.46692777144,1.9757320736,occupied
45.568964539,0.724664875707,2.66664872894,2.20167462737,occupied
45.9645425532,0.395578014184,2.51477740041,2.36920227575,occupied
46.4956466431,0.531104089918,2.23726642084,2.47140508041,occupied
46.7989646643,0.303318021201,2.07070626048,2.37234970267,occupied
46.5988763251,-0.200088339223,1.73826282675,2.14025322712,occupied
46.40203367,-0.196842655055,2.07583739507,2.03051822578,occupied
46.2433367003,-0.158696969697,2.46648450196,2.08782274606,occupied
46.1596868687,-0.0836498316498,2.47306437542,2.1884122748,occupied
46.1564563758,-0.00323049284796,2.29083416352,2.32655510899,occupied
46.1142986577,-0.0421577181208,2.19740757145,2.35694765309,occupied
45.9398929766,-0.174405681129,1.5980970653,2.13985079392,occupied
45.8293265993,-0.110566377262,1.10237142003,1.79717755508,occupied
45.910010274,0.080683674646,1.57903114295,1.61922679993,occupied
45.549609589,-0.360400684931,2.17329314113,1.61319819235,occupied
45.8632294521,0.313619863014,2.6027818264,1.86436938263,occupied
45.7533938356,-0.109835616438,3.38769944631,2.4357013892,occupied
46.0599049296,0.306511093961,3.55258053148,2.92908873633,occupied
45.9988808664,-0.0610240631514,4.07915503162,3.40555420895,occupied
46.663109434,0.664228567536,3.92207613921,3.73537778715,occupied
46.5861320755,-0.0769773584905,4.37384808575,3.98191494701,occupied
46.9982298851,0.412097809586,4.21456888032,4.14741203422,occupied
46.925148289,-0.0730815960841,4.05397747446,4.14111764493,occupied
46.812748227,-0.112400062023,3.28072955666,3.9807809993,occupied
46.6026745763,-0.210073650679,3.21788812244,3.69179100847,occupied
46.2814290541,-0.321245522217,2.4336360566,3.24655780254,occupied
46.6198053691,0.338376315073,1.87577040937,2.70200603627,occupied
47.0747475083,0.454942139178,2.40422579001,2.48288009461,occupied
48.0764214047,1.00167389638,2.99659401784,2.42755656845,occupied
49.1085824916,1.0321610869,3.05972954236,2.58407993989,occupied
50.5777464789,1.46916398729,4.30529019544,3.19145988641,occupied
50.4510633803,-0.126683098592,3.3458504509,3.42686605163,occupied
50.8824113475,0.431347967236,3.04705480359,3.43948124807,occupied
50.8011524823,-0.0812588652482,2.8763060833,3.39362538331,occupied
50.3082253521,-0.492927130157,0.432017896362,2.42530730854,empty
50.3083597122,0.000134360117507,0.347738199191,1.67577924561,empty
50.2161133005,-0.0922464117376,1.01544553065,1.16787692738,empty
50.1870592593,-0.0290540412334,0.943313717545,0.684628835937,empty
50.157958209,-0.029101050304,0.855969533663,0.790616745262,empty
50.0895045872,-0.0684536217993,0.872234567256,0.921740837278,empty
49.9787711599,-0.110733427281,0.98649892064,0.914504184776,empty
49.9382261146,-0.040545045225,0.634155968323,0.83721474747,empty
49.8511901639,-0.0870359507152,1.47167274699,0.991140550803,empty
49.8001212121,-0.0510689518132,2.64727697784,1.43490115345,empty
49.7548976109,-0.0452236011998,2.65583724186,1.85223573375,empty
49.7945694444,0.039671833523,2.6525069114,2.35682346952,empty
49.7715694444,-0.023,2.67038907278,2.65650255097,empty
49.7867931034,0.0152236590038,2.2665340853,2.56131682783,empty
49.782774744,-0.00401835942095,0.468119917655,2.01438749678,empty
49.7863605442,0.00358580019041,0.459172656271,1.466053933,empty
49.7880405405,0.00167999632284,0.377851327204,0.892919496607,empty
49.8414041096,0.0533635690485,0.231906296362,0.384262549373,empty
49.9115360825,0.0701319728852,0.262600117992,0.332882599457,empty
49.9392817869,0.0277457044674,0.268403227879,0.285190242359,empty
49.9518659794,0.0125841924399,0.283489401208,0.26159976086,empty
49.9801,0.0282340206185,0.314390342637,0.282220772429,empty
50.0631758621,0.0830758620689,0.53616348289,0.350611613653,empty
50.0410378007,-0.0221380613816,0.602220931461,0.434066039549,empty
50.0221413793,-0.018896421377,0.625948075948,0.519680708234,empty
50.0279896907,0.00584831141127,0.69958673754,0.61597980696,empty
49.9808213058,-0.0471683848797,0.73324426637,0.66525000283,empty
49.8725830508,-0.108238254994,0.630589308966,0.672342097206,empty
49.8209694915,-0.0516135593221,0.598649991223,0.665517576025,empty
49.6870510204,-0.133918471117,2.01361120785,0.994023693601,empty
49.7040612245,0.0170102040817,2.00905114114,1.31297541229,empty
49.73404811,0.0299868854759,2.00964227845,1.65773865466,empty
49.7765924658,0.0425443557878,1.99376188532,2.00651662819,empty
49.8301911263,0.0535986605264,1.98383777032,1.99907326881,empty
49.9747406143,0.144549488055,0.403406353338,1.59766207186,empty
49.9595612245,-0.0151793898447,0.285733284534,1.16668482338,empty
49.9496182432,-0.00994298124651,0.296799846164,0.74244431359,empty
49.9539249147,0.00430667143252,0.32060237796,0.326635465499,empty
49.7605392491,-0.193385665529,2.73358120321,0.909179177966,empty
49.6426678082,-0.117871440928,3.26902596693,1.65500234856,empty
49.6412739726,-0.0013938356164,3.27298795153,2.39904937491,empty
49.6332089041,-0.00806506849315,3.27320390152,3.1371997558,empty
49.603972973,-0.0292359311367,3.2498843535,3.26627554337,empty
49.7707905405,0.166817567568,1.82433445586,2.9051026656,empty
49.9107398649,0.139949324324,0.401586923995,2.18725240872,empty
49.9571389831,0.0463991181859,0.376070206671,1.46296898501,empty
50.0133830508,0.0562440677966,0.356045388623,0.739509243786,empty
50.0579863946,0.0446033437104,0.309461504912,0.36079100605,empty
50.1892619048,0.131275510204,1.24675140847,0.572082127168,empty
50.1933843537,0.00412244897959,1.25464288267,0.791725296168,empty
50.1667891156,-0.0265952380952,1.25710011511,1.01698897779,empty
49.941379661,-0.225409454629,2.93375099424,1.67306135012,empty
49.9264536082,-0.0149260527695,2.95500111916,2.10012377779,empty
49.7109413793,-0.215512228937,3.73098293681,2.71920879133,empty
49.7188858131,0.00794443383842,3.74990166873,3.34240917973,empty
49.7605640138,0.041678200692,3.75392457833,3.54745257576,empty
50.0106689655,0.250104951676,2.67406398993,3.47721829345,empty
50.0656474576,0.0549784921099,2.652807592,3.20767445725,empty
50.2352837838,0.169636326157,0.588384839364,2.41729524991,empty
50.0863525424,-0.148931241411,2.49870900635,2.10349135691,empty
50.061859589,-0.0244929533318,2.51653992756,2.06411034132,empty
49.8738453608,-0.188014228216,3.13985483524,2.18587215213,empty
49.8228694158,-0.0509759450172,3.13505526819,2.82253975934,empty
49.7434467354,-0.0794226804124,3.12863226364,2.98002057366,empty
49.8969417808,0.153495045427,1.94851041706,2.83801319603,empty
50.0750748299,0.17813304911,2.6768083756,2.72225158113,empty
50.2594831081,0.184408278176,1.87276199897,2.40667826382,empty
50.3020202703,0.0425371621622,1.86882651105,2.09172682567,empty
50.4026858108,0.100665540541,1.87504471158,2.0733603993,empty
50.4615152542,0.0588294434265,1.86999133622,1.87165613946,empty
50.3145661017,-0.146949152542,0.455831946525,1.51742362635,empty
50.3049324324,-0.00963366926249,0.392316357335,1.14829608792,empty
50.2909391892,-0.0139932432433,0.406475453865,0.781153773487,empty
50.2608141892,-0.030125,0.416556695555,0.41779511332,empty
50.1276722973,-0.133141891892,1.29057844502,0.626481737944,empty
50.0450912162,-0.0825810810811,1.29893473243,0.853136331718,empty
49.9989727891,-0.0461184271006,1.29218538302,1.07456381401,empty
49.9435241379,-0.0554486511846,1.39282099582,1.31862988907,empty
49.9078477509,-0.035676387066,1.38972769528,1.34341720164,empty
49.9676586207,0.0598108698247,0.657196892133,1.18298274156,empty
49.9889793814,0.0213207607537,0.657877097516,1.02440567019,empty
50.024185567,0.035206185567,0.701585534342,0.851596804817,empty
50.0643966102,0.0402110431591,0.501331908322,0.629497858078,empty
50.1153817568,0.0509851465873,0.503975422664,0.591192490711,empty
50.0737466216,-0.0416351351351,0.686077457693,0.598242580755,empty
50.0743016949,0.00055507329369,0.684175759506,0.593890137046,empty
50.0244745763,-0.0498271186441,0.653541392907,0.631942508192,empty
50.1467142857,0.122239709443,2.29214748556,1.07898552392,empty
50.0712935154,-0.0754207703559,2.2785092239,1.47709346547,empty
50.0916917808,0.0203982654635,2.24183989872,1.86650950027,empty
50.0559931271,-0.0356986536742,2.3616719983,2.29354215162,empty
50.0592714777,0.0032783505155,2.47107531218,2.33827410827,empty
49.8924880546,-0.166783423056,1.08077247109,2.03883992007,empty
49.8669624573,-0.0255255972696,1.07820576255,1.74793138603,empty
49.8698983051,0.00293584774689,1.07917386983,1.42730685391,empty
49.963152027,0.0932537219423,0.807400075486,1.01138804474,empty
49.9843310811,0.021179054054,0.348961449738,0.828435289401,empty
50.0161134021,0.0317823209808,0.341690650865,0.64430651148,empty
50.0468965517,0.0307831496623,0.564392759072,0.51561123379,empty
50.0888482759,0.041951724138,0.582489785835,0.459383661378,empty
50.06075,-0.0280982758621,0.597692840602,0.521566509094,empty
49.9288200692,-0.131929930796,1.53188580977,0.81911529882,empty
49.8881137931,-0.0407062761007,1.57340551601,1.07136848805,empty
49.9747944251,0.0866806319837,2.82502533863,1.63200237625,empty
49.7629721254,-0.211822299652,3.26755705445,2.29946842972,empty
49.6900590278,-0.0729130976578,3.33846419342,2.75111302563,empty
49.6917430556,0.00168402777774,3.66049814254,3.27288618226,empty
49.3826034483,-0.30913960728,4.77149238672,3.75950294428,empty
49.0403583618,-0.342245086501,5.50087484554,4.31783239205,empty
49.2275085911,0.187150229291,5.35961034763,4.82311893061,empty
49.2094517241,-0.0180568669274,5.59033634924,5.30557848228,empty
49.2684482759,0.0589965517242,5.22454381569,5.41884133953,empty
49.3638865979,0.0954383220761,4.91811524218,5.27315143869,empty
49.595838488,0.231951890034,3.24187419687,4.743717401,empty
49.5594246575,-0.0364138304383,3.13921826204,4.13093787919,empty
49.5001448276,-0.0592798299481,3.53973132321,3.70973475607,empty
49.43221875,-0.0679260775862,3.98963549339,3.47761481888,empty
49.6503192982,0.218100548246,3.08636617885,3.43873781437,empty
49.742528169,0.0922088707685,3.10471061953,3.43011090374,empty
49.9560384615,0.213510292524,3.65931966574,3.46000798938,empty
50.1252525952,0.169214133617,2.7508520527,3.1503121292,empty
50.2443184932,0.119065897995,2.02076601904,2.88391208925,empty
50.2582972973,0.0139788041466,2.00740118007,2.60958472939,empty
50.1719832215,-0.0863140758208,2.01633088524,2.19883753426,empty
49.9657315436,-0.206251677852,0.617520791301,1.66550471891,empty
49.8904261745,-0.0753053691275,0.650861167102,1.32302850593,empty
49.8400067568,-0.0504194177399,0.62200395112,0.976679198691,empty
49.8417910959,0.00178433913364,0.620550548868,0.627734114598,empty
49.852,0.0102089041096,0.661827813697,0.638810870197,empty
49.8733024055,0.0213024054983,0.694911746786,0.649823515118,empty
49.8031591696,-0.0701432359481,3.80545133414,1.44568536087,empty
49.8455,0.0423408304498,3.81529449878,2.24437134835,empty
49.8487220339,0.00322203389831,3.77136309251,3.02175516806,empty
49.8374256757,-0.0112963582226,3.75151917538,3.7859070252,empty
49.8428983051,0.00547262940908,3.75380845654,3.7729963058,empty
49.9375119454,0.0946136403077,0.586603239253,2.96582349092,empty
49.4886996587,-0.448812286689,3.27595492278,2.84197144849,empty
49.4514657534,-0.0372339052784,3.27489044158,2.72281426504,empty
49.4369275862,-0.0145381672178,3.33079302645,2.61706040751,empty
49.399489726,-0.0374378601795,3.31920978411,3.30021204373,empty
49.4665665529,0.0670768268736,3.6387937411,3.39092174831,empty
49.9099041096,0.443337556688,1.63114334209,2.97998497344,empty
49.8615841924,-0.0483199171491,1.70944432864,2.57464779899,empty
49.7485821918,-0.113002000659,2.23786026686,2.30431041967,empty
49.829739726,0.0811575342465,2.24082460446,1.95481813551,empty
49.8042653061,-0.0254744199049,1.67491332903,1.96576063225,empty
49.8161554054,0.011890099283,1.67699214076,1.95764758528,empty
49.8864897959,0.0703343905129,1.6824067896,1.81878421596,empty
50.0462920962,0.159802300302,0.673165651007,1.4268694776,empty
50.0330553633,-0.0132367328981,0.6573252332,1.17247245364,empty
50.0622768166,0.0292214532872,0.695860248618,0.927189480607,empty
49.9277560976,-0.134520719048,1.93598328943,0.990583605564,empty
49.956630662,0.0288745644599,1.87821072685,1.29184487452,empty
49.9321666667,-0.0244639953542,1.90273498002,1.60319731123,empty
49.95825,0.0260833333334,1.91143419711,1.90709079835,empty
49.952195122,-0.00605487804879,1.8911679274,1.89588695784,empty
50.1357804878,0.183585365854,0.57641755083,1.57043866384,empty
50.1833910035,0.0476105156553,2.99224704724,1.84281668065,empty
50.2614,0.0780089965398,3.02497980525,2.12120308268,empty
50.2715223368,0.0101223367697,3.01383824166,2.40187066125,empty
50.1058253425,-0.165696994304,3.40543962984,3.109126181,empty
50.0840308219,-0.021794520548,3.39798049925,3.210559544,empty
50.0491399317,-0.0348908901772,1.73032992861,2.88689707484,empty
50.0850273038,0.0358873720137,1.71898037812,2.56318260895,empty
50.1185204082,0.033493104409,1.71052497717,2.13945394579,empty
50.2937380952,0.175217687075,0.62842899315,1.44706606926,empty
50.1067094595,-0.187028635779,2.94147379007,1.74985203463,empty
49.9548986486,-0.151810810811,3.37061506481,2.1627607063,empty
49.8454848485,-0.109413800164,3.32143013716,2.5654869963,empty
49.7322996633,-0.113185185185,3.31193424252,3.23636330864,empty
49.6386845638,-0.0936150995413,3.29533538314,3.32482870691,empty
49.7888716216,0.150187057863,1.68237703016,2.90276919824,empty
49.9044570447,0.115585423052,0.395412426387,2.17126477055,empty
49.9271799308,0.0227228861223,0.292603072079,1.41643197794,empty
50.0026354167,0.0754554858708,0.332013080211,0.675601402209,empty
49.9727456446,-0.0298897720674,1.2521425169,0.568042773895,empty
49.9648006993,-0.00794494529859,1.33684167683,0.803400086505,empty
49.8733931034,-0.0914075958525,1.89634452324,1.2043354493,empty
49.7240137457,-0.149379357744,2.53220771057,1.75438410688,empty
49.6575924658,-0.0664212799511,2.51514946404,2.07013584367,empty
49.6944641638,0.0368716980691,2.21310316511,2.28920121574,empty
49.7080135593,0.0135493954996,2.26269653557,2.38078921882,empty
49.8181858108,0.110172251489,1.83181286771,2.20569050811,empty
49.9922364865,0.174050675676,0.771443365334,1.76976398343,empty
50.0508644068,0.0586279202932,1.84891650619,1.6787173187,empty
50.0978983051,0.0470338983051,1.90833928492,1.59012800604,empty
50.0826938776,-0.0152044275337,1.79031519948,1.57975358898,empty
49.9279280822,-0.154765795359,2.42916416514,1.99418378893,empty
49.8035017301,-0.124426352088,3.26990954909,2.34943204965,empty
49.813862543,0.0103608128515,2.80451376233,2.57347566901,empty
49.8801463415,0.0662837985081,2.80803957313,2.82790676242,empty
49.9121805556,0.0320342140922,2.87359997762,2.93901571554,empty
50.0681099656,0.15592941008,2.34657619,2.70818237577,empty
50.0076382253,-0.0604717403798,3.41171315262,2.85998222334,empty
50.0337979452,0.0261597199495,3.68111421159,3.07825088296,empty
49.9023783784,-0.131419566827,3.66796985812,3.27684335308,empty
49.8614256757,-0.0409527027027,3.61527812671,3.59401883726,empty
49.7864324324,-0.0749932432432,3.60940916178,3.64344283955,empty
49.9192255892,0.132793156793,1.5009779716,3.09840877955,empty
49.8448215488,-0.0744040404041,0.612142321218,2.33445189533,empty
49.9548209459,0.109999397124,0.361428153585,1.52098940205,empty
49.8166428571,-0.138178088803,2.67009926155,1.28616192699,empty
49.8436185567,0.0269756995581,2.68909822384,1.58319199005,empty
49.8449413793,0.00132282260932,2.69477911608,2.10385118876,empty
49.7880968858,-0.0568444934972,2.84884498238,2.72570539596,empty
49.6325208333,-0.15557605248,3.15305082607,2.84644328709,empty
49.6797526132,0.0472317799071,2.28896056771,2.74640887306,empty
49.6919826389,0.0122300256485,2.28149353163,2.64308747695,empty
49.6928506944,0.000868055555614,2.28051659942,2.50100538121,empty
49.7899238754,0.0970731809881,2.09455150192,2.23638055017,empty
49.9543561644,0.164432288951,1.6373135265,2.07346878987,empty
50.0773864407,0.123030276294,0.576717759363,1.6472748468,empty
50.0975288136,0.0201423728814,0.649591387801,1.23954354389,empty
50.0452474576,-0.0522813559322,1.82838918264,1.17300296407,empty
50.0311627119,-0.0140847457628,1.82732079646,1.22050478156,empty
50.1282687075,0.0971059956186,3.10772946307,1.85325770749,empty
50.1336938776,0.00542517006804,3.09958335329,2.46575569886,empty
49.8354965986,-0.298197278912,4.13169055777,3.04158104265,empty
49.8881016949,0.0526050962758,3.78927182931,3.53206880086,empty
49.859640678,-0.0284610169492,3.81116948498,3.70792880634,empty
49.7478067797,-0.111833898305,2.83103505626,3.64079173208,empty
49.7005101351,-0.0472966445259,3.25260787258,3.42102106078,empty
49.9775506757,0.277040540541,1.78016968839,2.91874552555,empty
50.015027027,0.0374763513513,1.830184025,2.42349916056,empty
50.0261587838,0.0111317567567,1.71311454646,2.14401903311,empty
50.0089425676,-0.0172162162162,1.70976268154,1.75830773535,empty
50.0647721088,0.055829541276,0.567613944091,1.45516879927,empty
50.122105802,0.0573336932042,0.581928712506,1.14310497115,empty
50.1287671233,0.00666132123989,0.576753629989,0.859014742032,empty
50.170130137,0.0413630136986,0.565739533814,0.5730089551,empty
50.1101580756,-0.0599720613849,1.12018713758,0.711152253472,empty
50.0284709898,-0.0816870858403,2.20650433961,1.11729616025,empty
50.0252006803,-0.00327030948896,2.20767837158,1.52502734565,empty
49.9593728814,-0.0658277989162,2.1626886493,1.92426462452,empty
49.9951830508,0.0358101694915,2.19242077566,2.19232303404,empty
50.0722837838,0.0771007329364,1.96997965417,2.13319186268,empty
50.1350813559,0.0627975721484,0.681936618156,1.75175642432,empty
50.0985491525,-0.0365322033898,0.648092557211,1.3731074013,empty
50.0624372881,-0.0361118644068,1.05328004783,1.08832221934,empty
50.0189830508,-0.0434542372881,1.40431565258,0.946906218944,empty
49.9900915254,-0.0288915254238,1.56594560175,1.16790846484,empty
50.027973064,0.0378815385493,1.49693713171,1.38011960847,empty
50.0709461279,0.0429730639731,1.50792669003,1.49378126902,empty
50.1305436242,0.059597496215,1.2688002259,1.45990241235,empty
50.1596375839,0.0290939597315,0.838246765133,1.27797770319,empty
50.2697027027,0.11006511881,2.64574844484,1.56518053147,empty
50.2574829932,-0.0122197095054,2.66426865236,1.85426602206,empty
50.2479623288,-0.00952066443011,4.12209467595,2.56758963457,empty
50.2383321799,-0.00963014883635,4.22774473309,3.41496412656,empty
50.2149444444,-0.0233877354864,4.22833332917,3.81061034764,empty
50.1552110727,-0.0597333717801,3.32815244048,3.97658129467,empty
50.0173814433,-0.137829629365,3.81613317859,3.90009092033,empty
49.9586780822,-0.0587033611072,2.31090969706,3.42088216133,empty
49.9457254237,-0.012952658463,2.21847772221,2.91841825959,empty
49.8633525424,-0.0823728813559,2.97508485064,2.83015136213,empty
49.8749256757,0.0115731333028,2.97538623407,2.619964626,empty
50.0188552189,0.14392954318,2.30862391941,2.61939318158,empty
50.0636363636,0.0447811447811,2.1706954552,2.60744761483,empty
50.086840678,0.0232043143297,3.76003223567,2.80368446109,empty
50.1984237288,0.111583050847,3.18414590799,2.85587437957,empty
50.1661694915,-0.0322542372882,3.1466604863,3.06538352129,empty
50.1796075085,0.013438017007,3.17307472522,3.3159783388,empty
50.1624197952,-0.0171877133106,3.16146436796,3.16633637187,empty
50.197462585,0.0350427898122,0.416538584999,2.47443454112,empty
50.2012983051,0.00383572005071,0.414506910363,1.79139614714,empty
50.2094727891,0.00817448403092,0.42622838853,1.10468456296,empty
50.186109215,-0.0233635740986,0.503308970254,0.440145713537,empty
50.1963310345,0.0102218194657,0.49099010984,0.458758594747,empty
50.1768111888,-0.0195198456715,0.529746585574,0.487568513549,empty
50.3036784452,0.126867256418,3.24966021014,1.19342646895,empty
50.3532056738,0.0495272285292,3.87579454652,2.03654786302,empty
50.3598971631,0.00669148936174,3.85329844194,2.87712494604,empty
50.0734615385,-0.286435624659,4.54377540798,3.88063215164,empty
50.0784517241,0.00499018567641,4.50716619163,4.19500864702,empty
49.9428976109,-0.135554113216,3.28300768744,4.04681193225,empty
49.8870372881,-0.0558603227859,2.53277351579,3.71668070071,empty
49.8934542373,0.00641694915255,2.53082980472,3.21344429989,empty
50.2126438356,0.319189598328,1.1011316281,2.36193565901,empty
50.1744845361,-0.038159299534,1.17473875993,1.83486842713,empty
50.1473333333,-0.0271512027492,0.978961171198,1.44641534099,empty
50.1361271478,-0.011206185567,1.09295686304,1.08694710557,empty
50.1478350515,0.01170790378,1.15317725121,1.09995851134,empty
50.125379661,-0.0224553905295,0.969523740781,1.04865475656,empty
50.148847973,0.023468311956,0.895252469189,1.02772758105,empty
50.1240542373,-0.0247937356848,0.895691712202,0.978411293344,empty
50.1116271186,-0.0124271186441,0.762475611259,0.880735883358,empty
50.0666508475,-0.0449762711864,0.76556058567,0.82974509458,empty
50.1750474576,0.108396610169,1.56587610536,0.997401003622,empty
50.2055322034,0.0304847457627,1.56404966413,1.1644904916,empty
50.2635830508,0.0580508474576,1.48280026466,1.34457165495,empty
50.2720711864,0.00848813559328,1.56000769611,1.54318343256,empty
50.3122635135,0.0401923270728,1.50884976445,1.52892684734,empty
50.1933277027,-0.118935810811,0.616549406141,1.29205178284,empty
50.1195864407,-0.0737412620247,1.74026197256,1.35641720982,empty
50.1200711864,0.000484745762705,1.74165563923,1.4018291956,empty
50.1239762712,0.00390508474577,1.69144225666,1.44747731865,empty
49.9484271186,-0.175549152542,2.55829761648,1.93291437123,empty
49.9353720137,-0.0130551049922,2.5523574333,2.13593823642,empty
49.980556314,0.0451843003413,1.96680943245,2.19222668472,empty
49.9898938356,0.00933752162326,1.9710416226,2.26212652621,empty
50.0184744027,0.0285805671139,1.95196284164,2.1105428325,empty
50.1867910959,0.16831669316,0.356826775847,1.56166016813,empty
50.1870343643,0.000243268370788,0.418690329383,1.17463039237,empty
50.1783412969,-0.00869306733281,0.467776326182,0.798814068262,empty
50.1261666667,-0.0521746302617,0.494290607041,0.434396009613,empty
50.1143945578,-0.0117721088436,0.51963046804,0.475096932661,empty
50.0668378378,-0.0475567199853,0.556811900249,0.509627325378,empty
50.0132181208,-0.0536197170324,0.554846054489,0.531394757455,empty
50.0221559322,0.00893781139798,0.521772785365,0.538265302036,empty
49.9003071672,-0.121848764968,1.4548225947,0.7720633337,empty
49.8496027397,-0.0507044275095,1.44427104994,0.993928121123,empty
73.5990833333,23.7494805936,7.46872089033,2.72239683008,empty
75.0972676056,1.4981842723,6.57330579576,4.23528008268,empty
76.6608163265,1.5635487209,6.17114824542,5.41436149536,empty
77.4034964029,0.742680076347,5.35144989073,6.39115620556,empty
77.4840858896,0.0805894866928,4.96416139698,5.76501633222,empty
79.0809337349,1.59684784537,1.82942656402,4.57904652429,empty
79.3716268657,0.290693130732,1.69013326252,3.45879277856,empty
79.3324396552,-0.0391872104991,1.4853773132,2.49227463418,empty
79.6144717742,0.282032119021,1.44105221594,1.61149733892,empty
79.9935395683,0.379067794152,1.13738060756,1.43848584981,empty
80.3877111913,0.39417162299,2.48298126448,1.6366978503,empty
82.6093723849,2.2216611936,8.49706706044,3.38962028711,empty
83.1162912621,0.506918877199,9.06792276171,5.29633792355,empty
83.102872549,-0.0134187131163,9.1183012658,7.29156808811,empty
83.3849583333,0.282085784314,9.37614378075,9.01485871717,empty
83.0834923077,-0.301466025641,8.98568326941,9.13701276942,empty
80.8331371681,-2.25035513955,2.18363198441,7.41594007509,empty
80.8090601504,-0.0240770177657,1.93595616183,5.6203537991,empty
80.8364210526,0.0273609022557,1.94158152113,3.76171323419,empty
80.6851630435,-0.151258009153,1.84591915283,1.97677220505,empty
80.6128872727,-0.0722757707509,1.97870009448,1.92553923256,empty
80.6013700787,-0.0115171939872,5.02504707988,2.69781196208,empty
82.4228047809,1.82143470214,10.4925007756,4.83554177569,empty
82.3847450199,-0.0380597609563,10.4983068333,6.99863869582,empty
82.5115083333,0.126763313413,10.7220421129,9.18447420043,empty
82.3600333333,-0.151475,10.7376503417,10.6126250159,empty
81.71365,-0.646383333333,9.2092195036,10.2918046979,empty
79.7282442748,-1.98540572519,0.87754555037,7.88661437715,empty
79.4526068702,-0.27563740458,0.84612686319,5.41763556472,empty
